Name,Country,Position,Born
Valeri Abramidze,Georgia,Defender,17/01/1980
Mate Abuladze,Georgia,Midfielder,30/06/2000
Guram Adamadze,Georgia,Defender,31/08/1988
Saba Adamashvili,Georgia,Defender,29/09/1992
Guram Adzhoev,Georgia,Defender,18/10/1961
Gigla Akhalaia,Georgia,Midfielder,03/06/1984
Roman Akhalkatsi,Georgia,Midfielder,20/08/1980
Badri Akhvlediani,Georgia,Defender,19/10/1972
Nika Akhvlediani,Georgia,Midfielder,20/05/1995
Vyacheslav Ambartsumyan,Russia,Midfielder,22/06/1940
Aleksandr Amisulashvili,Georgia,Defender,20/08/1982
Zurab Archvadze,Georgia,Defender,30/07/1972
Daviti Asatiani,Georgia,Goalkeeper,05/09/2003
Malchaz Asatiani,Georgia,Midfielder,04/08/1981
Mikheil Ashvetia,Georgia,Forward,10/11/1977
Davit Aslanadze,Georgia,Goalkeeper,16/11/1976
Roman Axalkatsi,Georgia,Midfielder,20/02/1980
Giorgi Azariashvili,Georgia,Forward,
Oleksandr Azatskyi,Ukraine,Defender,13/01/1994
Shota Babunashvili,Georgia,Midfielder,17/11/1980
Davit Bakradze,Georgia,Defender,06/06/1979
Ushang Bandzeladze,Georgia,Defender,09/02/1993
Rati Barabadze,Georgia,Defender,11/01/1984
Revaz Barabadze,Georgia,Forward,04/10/1988
Georgi Beriashvili,Georgia,Forward,10/09/1986
Levan Beruashvili,Georgia,Defender,
Melori Bigvava,Georgia,Forward,17/01/1963
Mikheil Bobokhidze,Georgia,Forward,23/11/1981
Otar Bobokhidze,Georgia,Goalkeeper,27/08/1979
Evgen Bokhashvili,Ukraine,Forward,05/01/1993
David Bolkvadze,Georgia,Midfielder,05/06/1980
Valeri Bolkvadze,Georgia,Midfielder,25/02/1988
Vakhtang Botchorishvili,Georgia,Defender,21/08/2001
Tengiz Bregvadze,Georgia,Midfielder,15/03/1995
Shalva Burjanadze,Georgia,Defender,29/10/1998
Giorgi Chakhunashvili,Georgia,Defender,02/03/1987
Aliko Chakvetadze,Georgia,Defender,28/03/1995
Grigol Chanturia,Georgia,Goalkeeper,25/09/1973
Lasha Chelidze,Georgia,Defender,13/03/1985
Zaza Chelidze,Georgia,Midfielder,12/01/1987
Anri Chichinadze,Georgia,Defender,05/10/1997
Giorgi Chilaia,Georgia,Defender,26/06/1957
Malkhaz Chincharauli,Georgia,Midfielder,24/04/1977
Revaz Chiteishvili,Georgia,Defender,30/01/1994
Guram Chkareuli,Georgia,Forward,28/01/1960
Gia Chkhaidze,Georgia,Defender,27/02/1970
Nika Chkheidze,Georgia,Goalkeeper,29/11/1968
Gaga Chkhetiani,Georgia,Forward,24/06/1983
Givi Chkhetiani,Georgia,Midfielder,13/03/1984
Kakhaber Chkhetiani,Georgia,Midfielder,24/02/1978
Zviad Chkhetiani,Georgia,Midfielder,17/10/1983
Temur Chogadze,Georgia,Forward,05/05/1998
Shota Chomakhidze,Georgia,Midfielder,17/11/1978
Arfang Daff̩,Senegal,Forward,24/06/1991
Georgi Daraselia,Israel,Midfielder,17/09/1968
Konstantin Darsania,Georgia,Midfielder,29/05/1984
Georgi Datunaishvili,Georgia,Midfielder,09/02/1985
Suliko Davitashvili,Georgia,Forward,11/12/1977
Givi Didava,Georgia,Defender,21/03/1976
David Digmelashvili,Georgia,Midfielder,18/01/1980
Rezo Djikia,Russia,Forward,01/09/1980
Armaz Doghonadze,Georgia,Defender,
Grigol Dolidze,Georgia,Midfielder,25/10/1982
Gocha Dzhokhadze,Georgia,Midfielder,15/12/1959
