Name,Country,Position,Born
Islamnur Abdulavov,Russia,Forward,07/03/1994
Beslan Adzhindzhal,Russia,Midfielder,22/06/1974
Vladimir Ageev,Russia,Goalkeeper,22/02/1990
Apti Akhyadov,Russia,Forward,24/08/1993
Sultan Aksanov,Russia,Midfielder,19/08/1993
Vasiliy Aleynikov,Russia,Midfielder,15/05/1995
Aleksandr Andreev,Russia,Defender,27/01/1999
Ivan Andreev,Russia,Midfielder,11/04/2000
Maksim Andreev,Russia,Midfielder,19/01/1988
Aleksandr Antipenko,Russia,Forward,27/05/1982
Konstantin Antipov,Russia,Forward,17/03/1999
Maksim Antukh,Russia,Defender,06/03/1997
Aleksey Aravin,Russia,Midfielder,09/07/1986
Anton Arkhipov,Russia,Forward,04/11/1985
Maksim Astafyev,Russia,Forward,08/12/1982
Vitaliy Astakhov,Russia,Goalkeeper,09/01/1979
Ivan Averchenko,Russia,Defender,23/04/1983
Evgeniy Balyaykin,Russia,Midfielder,19/05/1988
Mikhail Bashilov,Russia,Defender,12/01/1993
Evgeniy Bashkirov,Russia,Midfielder,06/07/1991
Nikita Bazhenov,Russia,Forward,01/02/1985
Sergey Bendz,Russia,Defender,03/04/1983
Eric Bicfalvi,Romania,Midfielder,05/02/1988
Ilya Bliznyuk,Ukraine,Goalkeeper,28/07/1973
Anton Bobrishev,Russia,Forward,31/07/1987
Daniil Bolshunov,Russia,Midfielder,03/04/1997
Maksim Bordachev,Belarus,Defender,18/05/1986
Aleksandr Borisik,Belarus,Midfielder,29/03/1978
Ivan Borisov,Russia,Forward,21/01/1988
Viktor Borisov,Russia,Forward,12/04/1985
Atanas Bornosuzov,Bulgaria,Midfielder,05/10/1979
Albert Borzenkov,Russia,Defender,03/01/1973
Aleksey Botviniev,Russia,Goalkeeper,25/06/1981
Denis Boyarintsev,Russia,Midfielder,06/02/1978
Mladen BoÅ¾oviÄ,Montenegro,Goalkeeper,01/08/1984
Budun Budunov,Russia,Forward,04/12/1975
Aleksey Bugaev,Russia,Defender,25/08/1981
Roman Bugaev,Russia,Defender,11/02/1989
Sergey Bugriev,Russia,Defender,16/03/1998
Aleksandr Bukachev,Russia,Defender,07/03/1996
Rustem Bulatov,Russia,Defender,02/04/1974
Pavel Bulyga,Russia,Defender,16/03/1990
Vitaly Bulyha,Belarus,Forward,12/01/1980
Nikita Burmistrov,Russia,Forward,06/07/1989
Valeriu CatÃ®nsus,Moldova,Defender,27/04/1978
Ilie Cebanu,Moldova,Goalkeeper,29/12/1986
Daniil Chalov,Russia,Defender,17/06/1994
Aleksandr Cherevko,Russia,Midfielder,26/11/1987
Evgeniy Chernov,Russia,Midfielder,23/10/1992
Igor Chernyshov,Russia,Defender,18/04/1997
Nikita Chicherin,Russia,Defender,18/08/1990
Oleg Chuvaev,Ukraine,Goalkeeper,25/10/1987
Valeriu CiupercÄ,Moldova,Midfielder,12/06/1992
Serghei Covalciuc,Moldova,Midfielder,20/01/1982
Ovidiu DÄnÄnae,Romania,Defender,26/08/1985
Andrei Demkin,Russia,Forward,21/02/1976
