Name,Country,Position,Born
SaÃ¯d Abbou,Belgium,Forward,22/03/1989
Younes Achter,Belgium,Midfielder,12/01/1997
Antonio Acosta,Spain,Midfielder,22/11/1971
Ransford Addo,Ghana,Defender,21/07/1983
Jason Adesanya,Belgium,Forward,26/05/1993
Paul Adriaenssen,Belgium,,
Raymond Adriaenssen,Belgium,,
Adriano Santos,Brazil,Midfielder,01/08/1990
Felix Aerts,Belgium,,
Jaak Aerts,Belgium,,
William Allan,England,,
Damien Allen,England,Midfielder,01/08/1986
John Aloisi,Australia,Forward,05/02/1976
Peter Anderson,England,Midfielder,31/05/1949
JoaquÃ­n Ardaiz,Uruguay,Forward,11/01/1999
Jean Arnolis,Belgium,Midfielder,29/06/1946
Dino ArslanagiÄ,Belgium,Defender,24/04/1993
Nana Asare,Ghana,Midfielder,11/07/1986
Faruk Atalay,Turkey,Midfielder,18/03/1981
Albert Augustus,Belgium,,
Francois Augustus,Belgium,,
Joseph Augustus,Belgium,Midfielder,15/11/1898
Luete Ava Dongo,Congo DR,Defender,26/01/1996
Amara Baby,Senegal,Forward,23/02/1989
Vital Backeljau,Belgium,Forward,20/09/1918
Henri Baecke,Belgium,,
Kevin Baert,Belgium,Midfielder,19/11/1986
Moyo Bahamboula,France,Midfielder,08/01/1991
Roy Bakkenes,Netherlands,Midfielder,08/11/1990
Henri Balenga,Congo DR,Forward,17/12/1966
Phil Bardsley,Scotland,Defender,28/06/1985
Charles Barlow,England,,
DÃ©sirÃ© Bastin,Belgium,Midfielder,04/03/1900
Edouard Bastin,Belgium,,
Louis Bastin,Belgium,,
Theofiel Bastin,Belgium,,
Dylan Batubinsika,France,Defender,15/02/1996
Argjend Bekjiri,North Macedonia,Midfielder,03/04/1975
Frederick Beniers,Belgium,,
Omar Bennassar,Belgium,Forward,04/03/1987
Manuel Benson,Belgium,Midfielder,28/03/1997
Just Berends,Netherlands,Defender,24/03/1992
Willy Berghmans,Belgium,,
Csaba BernÃ¡th,Hungary,Defender,26/03/1979
Eddy Bertels,Belgium,Midfielder,08/10/1932
Alfred Beugnier,Belgium,,
Norbert Beuls,Belgium,Defender,13/01/1957
Eddy Beyers,Belgium,,17/08/1934
Karel Beyers,Belgium,Forward,12/03/1943
Edouard Beyls,Belgium,,
Harry Biglowe,England,,
Mathy Billen,Belgium,Defender,16/04/1953
Boris Binkovski,Slovenia,Forward,25/11/1944
Nico Binst,Belgium,Forward,20/05/1992
Maxime Biset,Belgium,Defender,26/03/1986
Theofiel Blanckers,Belgium,,
Georges Blay,Ghana,Defender,07/08/1980
Armand BlÃ¼tz,Belgium,,
Prince Bobby,Ghana,Midfielder,12/07/1989
Peter Bodak,England,Midfielder,12/08/1961
Marcel Boeckstaens,Belgium,Defender,27/09/1955
Frank Boeckx,Belgium,Goalkeeper,27/09/1986
Leon Bogaerts,Belgium,,
Florent Bohez,Belgium,Defender,19/01/1941
Sinan Bolat,Turkey,Goalkeeper,03/09/1988
Jonathan Bolingi,Congo DR,Forward,30/06/1994
Danny BonnÃ©,Belgium,Defender,18/08/1960
Henri Boogaerts,Belgium,,
John Borstlap,Belgium,,
Jozef Bosmans,Belgium,,
Lieven Bosmans,Belgium,Defender,02/08/1983
Luc Bosmans,Belgium,,24/02/1949
John Bostock,England,Midfielder,15/01/1992
Hakim Bouchouari,Belgium,Forward,25/09/1978
Govert Boyen,Belgium,Goalkeeper,07/03/1977
Eddy Braem,Belgium,Goalkeeper,21/07/1943
Roger BreÃ«ns,Belgium,,
Fran BrodiÄ,Croatia,Forward,08/01/1997
Nico Broeckaert,Belgium,Defender,23/11/1960
Jorn Brondeel,Belgium,Goalkeeper,07/09/1993
Bruno Carvalho,Portugal,Midfielder,10/03/1986
Bradley Bubb,Grenada,Forward,30/05/1988
Barry Budts,Belgium,Defender,31/01/1981
Gabor Bukran,Hungary,Midfielder,16/11/1975
MiloÅ¡ BursaÄ,Serbia,Forward,23/06/1965
Edmond Busch,Belgium,,
Louis Busch,Belgium,,
Buta,Portugal,Defender,10/02/1997
H.Lee Butler,England,,
Freddy Buyl,Belgium,Defender,21/10/1944
Stephen Buyl,Belgium,Forward,02/09/1992
Rudolf Bynoe,Belgium,,
Eddy Caers,Belgium,Defender,26/04/1946
Xavier Caers,Belgium,Defender,05/02/1950
Albert Caerts,Belgium,,
Caio,Brazil,Forward,27/02/1989
Sandro Calabro,Netherlands,Forward,11/04/1983
Zoran Campara,Serbia,Defender,16/02/1972
Joseph Camps,Belgium,,
Fabien Camus,Tunisia,Midfielder,28/02/1985
Joel Cantona,France,Defender,28/10/1967
Fernand Caremans,Belgium,Defender,06/07/1893
Gerrit Carleer,Belgium,,20/08/1963
FranÃ§ois Carpentier,Belgium,,
Joseph Carpentier,Belgium,,
Francesco Carratta,Belgium,Midfielder,17/08/1987
Umberto Carvalho,Belgium,Midfielder,07/05/1994
Charles-Joseph Casteleyns,Belgium,,
Craig Cathcart,Northern Ireland,Defender,06/02/1989
Petar ÄestiÄ,Serbia,Defender,01/02/1974
Luke Chadwick,England,Forward,18/11/1980
Johny Chapman,England,,
Zinho Chergui,Belgium,Defender,17/12/1983
Andrey Chernyshov,Russia,Defender,07/01/1968
Heydt Christie,England,,
Justice Christopher,Nigeria,Midfielder,24/12/1981
Liviu Ciobotariu,Romania,Defender,26/03/1971
Mohammed CissÃ©,Guinea,Defender,10/02/1982
Henri Claes,Belgium,,18/01/1931
Pierre Claes,Belgium,,
Nico Claesen,Belgium,Forward,01/10/1962
Billy Clifford,England,Midfielder,18/10/1992
John Clottens,Belgium,,11/02/1930
Bert Cluytens,Belgium,Midfielder,16/11/1955
Harry Cnops,Belgium,Forward,25/03/1960
Dan Coe,Romania,Defender,08/09/1941
John Cofie,England,Forward,21/01/1993
Walter Colignon,Belgium,,
Lee Colin,Belgium,Defender,26/05/1994
Paul Collin,Belgium,,13/09/1933
Simon Colosimo,Australia,Midfielder,08/01/1979
Steve Colpaert,Belgium,Defender,13/09/1986
Sander Coopman,Belgium,Midfielder,12/03/1995
Raymond Corbaye,Belgium,Forward,29/08/1943
Antoine Corbet,Belgium,,
Willy Coremans,Belgium,Goalkeeper,06/05/1938
Mathieu Cornet,Belgium,Forward,08/08/1990
Alexander Corryn,Belgium,Defender,03/01/1994
Adamo Coulibaly,France,Forward,14/08/1981
Ludovic Coveliers,Belgium,,
Robert Cox,Belgium,,
Piet Cranshof,Netherlands,,
Johan Creemers,Belgium,Goalkeeper,13/08/1965
Jacques Creyns,Belgium,,
Miroslav ÄurÄiÄ,Serbia,Forward,22/03/1962
Theo Custers,Belgium,Goalkeeper,10/08/1950
Alex Czerniatynski,Belgium,Forward,28/07/1960
Karel D'Haene,Belgium,Defender,05/09/1980
Oswald D'Hondt,Belgium,,
Hubert DâHollander,Belgium,Midfielder,26/06/1912
Adolphe Daeninck,Belgium,,
Dimitri Daeseleire,Belgium,Defender,18/05/1990
Laurent Dauwe,Belgium,Midfielder,16/01/1966
David SimÃ£o,Portugal,Midfielder,15/05/1990
Romain Davigny,France,Forward,01/06/1994
Jimmy Davis,England,Midfielder,06/02/1982
