Name,Country,Position,Born
Tarek Abdalla,Germany,Forward,
Yunis Abdalla,Germany,Midfielder,05/03/1994
Johann Adler,Germany,Defender,25/08/1997
SezgÃ¼n AkgÃ¼l,Germany,Forward,08/10/1985
Volkan Aktan,Germany,Midfielder,27/11/1985
Lucas Albracht,Germany,Goalkeeper,11/04/1994
Adolf Albrecht,Germany,Forward,
Robert Alewell,Germany,Forward,20/04/1988
Ludwig Alm,Germany,Goalkeeper,22/03/1917
Otto Amann,Germany,Midfielder,
Herbert Anders,Germany,Midfielder,11/07/1922
Nathamiel Antwi-Schade,Germany,Defender,
Jonah Asante,Ghana,Defender,23/01/1980
Emrah Ates,Germany,Forward,22/06/1999
Caleb Awuah,Germany,Forward,17/11/1993
Furkan Aydin,Turkey,Midfielder,15/03/1996
Conrad Azong,Germany,Forward,27/03/1993
Jasmin Bajramovic,Bosnia-Herzegovina,Midfielder,23/09/1980
Benjamin Bambur,Germany,Forward,18/10/1990
Bechert,Germany,Midfielder,
Becker,Germany,Forward,
Frank Becker,Germany,Midfielder,
Gustv Behrmann,Germany,Defender,
NoÃ©l Below,Germany,Defender,26/11/1993
Abbi Bennour,Germany,Forward,
Melih Berber,Germany,Defender,
Dennis Bergmann,Germany,Defender,30/04/1993
Mirco Bergmann,Germany,Midfielder,18/10/1991
Sebastian Bester,Germany,Midfielder,04/04/1995
Matthias Blaedtke,Germany,Defender,16/05/1980
Fritz Bodenweber,Germany,Midfielder,
Karsten BÃ¶hmer,Germany,Goalkeeper,14/09/1968
Vincent Boock,Germany,Midfielder,22/07/1993
Alexander Borck,Germany,Midfielder,14/04/1992
Jonathan Bornemann,Germany,Midfielder,05/10/2000
Adolf Bouvy,Netherlands,Forward,
Timo Braasch,Germany,Forward,01/07/1990
Benjamin Brameier,Germany,Forward,09/11/1988
AndrÃ© Branco,Portugal,Midfielder,04/01/1996
Cadilhe Branco,Germany,Midfielder,
Yannick Bremser,Germany,Midfielder,31/08/1994
Andreas BrÃ¼ck,Germany,Midfielder,15/05/1982
Alfred BrÃ¼ggen,Germany,Midfielder,18/03/1929
Luca BrÃ¼gmann,Germany,Midfielder,05/02/1998
Nils BrÃ¼ning,Germany,Forward,24/12/1994
Yannis BÃ¼ge,Germany,Midfielder,20/09/1992
Kerim Carolus,Germany,Midfielder,16/06/1994
Rinik Carolus,Germany,Defender,06/02/1987
Casale,Germany,Midfielder,
Ersin Cavus,Turkey,Midfielder,19/10/1989
Haydar ÃekÄ±rdek,Turkey,Midfielder,06/02/1992
Cem Cetinkaya,Turkey,Forward,12/07/1988
Incheol Choi,South Korea,Midfielder,22/10/1997
Kangmin Choi,South Korea,Midfielder,01/01/1993
Rudolf Clasen,Germany,Midfielder,25/08/1948
Ian-Prescott Claus,Germany,Forward,04/02/1993
Meris Cosovic,Germany,Forward,27/11/1992
Brandel Crentsil,Ghana,Midfielder,02/11/1998
Maurizio D'Urso,Germany,Midfielder,06/02/1991
Darder,Germany,Forward,
Darger,Germany,Midfielder,
Dedicke,Germany,Defender,
Christian Degener,Germany,Midfielder,28/04/1993
Wilhelm Dierksen,Germany,Defender,
Dietze,Germany,Forward,
Alfred Diringer,Germany,Defender,31/10/1924
Rainer Dittrich,Germany,Midfielder,
Tamer DÃ¶nmez,Turkey,Midfielder,12/09/1986
Richard DÃ¶rfel,Germany,Defender,02/03/1911
Cord Adolf Dreyer,Germany,Midfielder,30/04/1928
Marius Ebbers,Germany,Forward,04/01/1978
Gerhard Eckhoff,Germany,Forward,15/10/1919
Jan-Ove Edeling,Germany,Midfielder,10/09/1993
Bernd Eggers,Germany,Defender,
Rolf Ehlers,Germany,Forward,
Ernst Eikhof,Germany,Midfielder,06/05/1892
Otto Eikhof,Germany,Midfielder,
Willi Eikhof,Germany,Goalkeeper,
Pascal El Nemr,Lebanon,Midfielder,06/03/1993
Elfert,Germany,Forward,
Engelken,Germany,Midfielder,
Helmuth Engelmann,Germany,Forward,01/09/1932
Marc Erdmann,Germany,Defender,
Aytac Erman,Turkey,Forward,01/02/1989
Vincent Ermisch,Germany,Defender,15/07/1995
Luca Ernst,Germany,Defender,25/08/1997
Benjamin Eta,Germany,Midfielder,04/07/1980
Andreas Evelt,Germany,Midfielder,
David EybÃ¤cher,Germany,Defender,14/02/1989
Robert Fechner,Germany,Forward,09/04/1922
Feilhauer,Germany,Goalkeeper,
Krister Finnern,Germany,Goalkeeper,13/03/1996
Manasse Fionouke,Togo,Defender,27/04/1999
Marc Fouquet,Germany,Defender,
JÃ¼rgen Frahm,Germany,Defender,06/03/1927
Alexander Frankenthal,Germany,Midfielder,
Constantin Fredenburg,Germany,Forward,18/01/1983
Joshua Freude,Germany,Defender,14/02/1999
Max Fricke,Germany,Forward,
Hermann Garrn,Germany,Forward,11/03/1888
Miguel Gatica-Varas,Chile,Midfielder,05/03/1973
Adolf Gehrts,Germany,Forward,30/10/1886
Jan Geist,Germany,Forward,03/12/1983
Hermann Gerhardt,Germany,Forward,
Holger Gerth,Germany,Midfielder,22/09/1952
Otto Globisch,Germany,Goalkeeper,17/10/1920
Andreas GoldgrÃ¤be,Germany,Midfielder,20/05/1988
Rolf Gronau,Germany,Forward,29/04/1934
Tobias Grubba,Germany,Goalkeeper,09/05/1991
Tim Grundmann,Germany,Forward,04/12/1986
Werner GÃ¼Ãmann,Germany,Defender,
Luis Hacker,Germany,Midfielder,07/11/1997
Berthold Hagenah,Germany,Midfielder,
Nick Hallbauer,Germany,Defender,13/07/1996
Ahmet Hamurcu,Turkey,Forward,02/10/1981
Tull Harder,Germany,Forward,25/11/1892
Carl Hartmann,Germany,Forward,08/02/1894
Magnus Hartwig,Germany,Forward,14/05/1993
Marcel Hegert,Germany,Midfielder,09/02/1989
Bruno Heine,Germany,Forward,09/08/1910
Kim Helmer,Germany,Defender,08/12/1990
Ulvert Hemkhaus,Germany,Goalkeeper,
