Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Real Madrid,18,13,2,3,49:17,32,28:8
2,Athletic,18,13,0,5,63:30,33,26:10
3,Espanyol,18,10,2,6,33:30,3,22:14
4,FC Barcelona,18,7,5,6,42:34,8,19:17
5,Real Betis,18,6,5,7,31:45,-14,17:19
6,Real Sociedad,18,6,3,9,41:47,-6,15:21
7,Arenas Club,18,5,4,9,39:44,-5,14:22
8,Racing,18,6,2,10,47:58,-11,14:22
9,Valencia,18,4,5,9,34:53,-19,13:23
10,Alavés,18,5,2,11,21:42,-21,12:24
