Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Real Betis,22,15,4,3,43:19,24,34:10
2,Real Madrid,22,16,1,5,61:34,27,33:11
3,Real Oviedo,22,12,2,8,60:47,13,26:18
4,Athletic,22,11,3,8,60:37,23,25:19
5,Sevilla FC,22,11,2,9,53:38,15,24:20
6,FC Barcelona,22,9,6,7,55:44,11,24:20
7,Athletic Madrid,22,8,5,9,40:45,-5,21:23
8,Valencia,22,9,2,11,40:49,-9,20:24
9,Espanyol,22,9,2,11,47:59,-12,20:24
10,Racing,22,7,3,12,37:46,-9,17:27
11,Real Sociedad,22,5,1,16,28:67,-39,11:33
12,Arenas Club,22,3,3,16,17:56,-39,9:35
