Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Ath. Aviación,22,14,1,7,43:29,14,29:15
2,Sevilla FC,22,11,6,5,60:44,16,28:16
3,Athletic,22,11,4,7,57:44,13,26:18
4,Real Madrid,22,12,1,9,47:35,12,25:19
5,Espanyol,22,11,2,9,43:43,0,24:20
6,Hércules CF,22,9,5,8,41:34,7,23:21
7,Real Zaragoza,22,7,7,8,30:40,-10,21:23
8,Valencia,22,9,3,10,40:36,4,21:23
9,FC Barcelona,22,8,3,11,32:38,-6,19:25
10,Celta de Vigo,22,9,1,12,45:50,-5,19:25
11,Real Betis,22,6,4,12,26:51,-25,16:28
12,Racing,22,6,1,15,37:57,-20,13:31
