Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Real Madrid,18,10,8,0,37:15,22,28:8
2,Athletic,18,11,3,4,47:23,24,25:11
3,FC Barcelona,18,10,4,4,40:26,14,24:12
4,Racing,18,7,6,5,36:35,1,20:16
5,Arenas Club,18,7,3,8,35:42,-7,17:19
6,Espanyol,18,7,1,10,34:39,-5,15:21
7,Valencia,18,6,3,9,38:47,-9,15:21
8,Real Sociedad,18,7,0,11,38:35,3,14:22
9,Real Unión,18,4,3,11,24:45,-21,11:25
10,Alavés,18,5,1,12,22:44,-22,11:25
