Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Athletic,22,14,3,5,59:33,26,31:13
2,Real Madrid,22,13,3,6,62:35,27,29:15
3,Real Oviedo,22,12,4,6,63:47,16,28:16
4,Racing,22,13,1,8,58:46,12,27:17
5,FC Barcelona,22,11,2,9,39:32,7,24:20
6,Hércules CF,22,11,2,9,37:41,-4,24:20
7,Real Betis,22,9,2,11,31:46,-15,20:24
8,Valencia,22,7,5,10,36:42,-6,19:25
9,Espanyol,22,8,1,13,36:53,-17,17:27
10,Sevilla FC,22,6,4,12,27:48,-21,16:28
11,Athletic Madrid,22,6,3,13,34:50,-16,15:29
12,CA Osasuna,22,7,0,15,46:55,-9,14:30
