Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Athletic,18,11,2,5,61:27,34,24:12
2,Real Madrid,18,10,2,6,41:29,12,22:14
3,Racing,18,9,1,8,38:39,-1,19:17
4,Real Betis,18,9,1,8,29:36,-7,19:17
5,Real Oviedo,18,8,2,8,51:45,6,18:18
6,Real Sociedad,18,7,4,7,29:33,-4,18:18
7,Espanyol,18,7,3,8,41:42,-1,17:19
8,Valencia,18,7,3,8,28:38,-10,17:19
9,FC Barcelona,18,8,0,10,42:40,2,16:20
10,Arenas Club,18,3,4,11,18:49,-31,10:26
