Pos,Name,Pld,W,D,L,Goals,+/-,Pts
1,Athletic,18,11,0,7,73:33,40,22:14
2,Racing,18,10,2,6,49:37,12,22:14
3,Real Sociedad,18,10,2,6,42:39,3,22:14
4,FC Barcelona,18,7,7,4,40:43,-3,21:15
5,Arenas Club,18,8,2,8,35:38,-3,18:18
6,Real Madrid,18,7,4,7,24:27,-3,18:18
7,Real Unión,18,6,4,8,41:45,-4,16:20
8,Espanyol,18,6,2,10,32:45,-13,14:22
9,Alavés,18,5,4,9,25:39,-14,14:22
10,CE Europa,18,6,1,11,23:38,-15,13:23
