Name,Country,Position,Born
Pierre Aboutou,Cameroon,Forward,11/10/1982
Jonas Acquistapace,Germany,Defender,18/06/1989
Samet AkyÃ¼z,Turkey,Forward,05/05/1989
Samet AkyÃ¼z,Turkey,Defender,27/09/1988
Musemestre Bamba,Congo,Midfielder,10/11/1971
Ufuk Basdas,Germany,Midfielder,28/04/1985
Jens BÃ¤umer,Germany,Midfielder,09/08/1978
Konstantin Beckmann,Germany,Defender,02/07/1987
Edwin Bediako,Ghana,Defender,02/11/1980
Denis Boshnjaku,Albania,Midfielder,15/02/1984
Karim Bouasker,Germany,Defender,27/02/1990
Sascha Brinker,Germany,Defender,23/08/1982
Sebastian Brzezon,Germany,Forward,03/11/1973
HÃ¼seyin Bulut,Germany,Midfielder,02/12/1981
Ferdi Celik,Germany,Midfielder,28/10/1984
Ismail Colak,Turkey,Midfielder,18/12/1986
Danilo,Brazil,Midfielder,29/11/1983
Pedro Difuidi,Angola,Forward,01/04/1988
Miguel Dotor-Ledo,Spain,Defender,27/06/1989
Tim Eckelt,Germany,Midfielder,24/12/1987
Bastian Erzen,Germany,Defender,05/10/1986
Florian Fischer,Germany,Goalkeeper,23/03/1988
Ismail Gemec,Germany,Midfielder,23/06/1991
Oliver GlÃ¶den,Germany,Midfielder,14/05/1978
Tim GorschlÃ¼ter,Germany,Midfielder,24/08/1983
Alexander GrÃ¶ger,Germany,Defender,25/04/1981
Dominik GroÃ,Germany,Midfielder,02/03/1985
Kevin GroÃkreutz,Germany,Midfielder,19/07/1988
Marcel GrÃ¼ndler,Germany,Midfielder,23/09/1984
Christian GrÃ¼terich,Germany,Forward,04/05/1985
Ovid Hajou,Germany,Midfielder,10/11/1983
Thorsten Hase,Germany,Defender,04/04/1989
Nico Haverkamp,Germany,Defender,17/10/1987
Philipp HeithÃ¶lter,Germany,Midfielder,28/08/1982
BjÃ¶rn Hennecke,Germany,Goalkeeper,04/06/1990
Marcel Hofmann,Germany,Midfielder,14/01/1989
Stefan Hornberger,Germany,Midfielder,19/04/1987
Marcel HÃ¶ttecke,Germany,Goalkeeper,25/04/1987
Marcel JÃ¤ger,Germany,Goalkeeper,10/01/1990
Marco Kaminski,Germany,Midfielder,15/02/1984
Michael Kaminski,Germany,Midfielder,15/02/1984
Arne Kampe,Germany,Goalkeeper,10/07/1990
Murat Kapusu,Turkey,Midfielder,
Moritz Kickermann,Germany,Defender,23/01/1990
Simon Kimmeyer,Germany,Midfielder,1988
Adrian Kinscher,Germany,Forward,05/03/1989
Ole Kittner,Germany,Defender,15/10/1987
Michael Krahn,Germany,Defender,26/09/1989
Janis Kraus,Germany,Midfielder,03/10/1989
Jan Kreuzheck,Germany,Defender,28/05/1987
Lukas Krumpietz,Germany,Midfielder,06/09/1981
Gentian Kurosi,Albania,Forward,20/07/1988
Ousseni Labo,Togo,Forward,11/06/1982
Dirk Langerbein,Germany,Goalkeeper,09/09/1971
Joseph Laumann,Germany,Forward,31/08/1983
Dominik Lausch,Germany,Defender,14/06/1988
Manuel Lenz,Germany,Goalkeeper,23/10/1984
Skito Litimba,Congo DR,Forward,07/07/1977
Simon Madanoglu,,Midfielder,20/07/1987
Markus Maier,Germany,Midfielder,30/04/1990
Tobias Maier,Germany,Defender,30/04/1990
Tim Manstein,Germany,Midfielder,25/09/1989
Marcos Brandao Bello,Spain,Forward,18/09/1989
Rouven Meschede,Germany,Midfielder,20/01/1991
Artur Moor,Germany,Defender,19/12/1987
Marvin NuÃ,Germany,Defender,14/11/1989
Denis OmerbegoviÄ,Bosnia-Herzegovina,Forward,11/03/1986
BjÃ¶rn Polzin,Germany,Midfielder,29/08/1986
Emre PÃ¼rselin,Germany,Midfielder,
Marco Reus,Germany,Forward,31/05/1989
Mustafa Sahbaz,Turkey,Forward,03/05/1986
Deniz Sahin,Germany,Defender,08/08/1977
Sefa Sahin,Germany,Defender,20/11/1990
Halil Saltabas,,Defender,
Schade,Germany,Midfielder,
Patrick Schade,Germany,Midfielder,07/12/1989
Victor Schan,Germany,Defender,22/02/1987
Konstantin Schawlochow,Germany,Midfielder,30/09/1978
Julian Schmidt,Germany,Defender,11/03/1986
Sebastian Schoof,Germany,Forward,22/03/1980
Martin Stahlberg,Germany,Midfielder,29/01/1985
David Steindor,Germany,Defender,24/03/1989
Marcel Stutter,Germany,Midfielder,06/03/1988
Turgay Tapu,Germany,Goalkeeper,29/04/1982
Daniel Telenga,Poland,Midfielder,19/06/1985
Bernhard Venker,Germany,Midfielder,20/09/1986
Franz Venker,Germany,Forward,25/04/1984
Matthias Warnow,Germany,Defender,04/05/1985
Marco Werner,Germany,Defender,26/01/1987
Wiechert,Germany,Defender,
Nikolas Wiechert,Germany,Defender,01/12/1989
Michael Wiemann,Germany,Midfielder,09/02/1987
Emrah Yasa,,Midfielder,
Yasin Yerli,Germany,Midfielder,
Mehmet Yildiz,Germany,Midfielder,
Simon Zimmermann,Germany,Defender,14/05/1987
