Name,Country,Position,Born
Volodymyr Adamyuk,Ukraine,Defender,17/07/1991
Alvaro,Brazil,Forward,10/03/1995
Araujo,Brazil,Forward,07/08/1998
Augusto Bruno,Brazil,Midfielder,22/02/1992
Roman Bagday,Ukraine,Defender,17/02/1995
Aleksandr Bandura,Ukraine,Goalkeeper,30/05/1986
Boris Baranets,Ukraine,Midfielder,22/07/1986
Grigoriy Baranets,Ukraine,Midfielder,22/07/1986
Ruslan Barylyak,Ukraine,Defender,28/03/1998
Vasyl Bily,Ukraine,Defender,13/03/1990
Demkov Bogdanovich,Ukraine,Midfielder,10/05/2000
Yaroslav Bogunov,Ukraine,Forward,04/09/1993
Sergiy Borzenko,Ukraine,Defender,22/06/1986
Maksym Brama,Ukraine,Defender,01/02/2002
Anton Bratkov,Ukraine,Defender,14/05/1993
Bruno Duarte,Brazil,Forward,24/03/1996
Glib Bukhal,Ukraine,Defender,12/11/1995
Cadina,Brazil,Midfielder,27/01/1997
Sergiy Chapko,Ukraine,Midfielder,24/01/1988
Oleksandr Chyzhevskyi,Ukraine,Defender,27/05/1971
Andrey Dankiv,Ukraine,Midfielder,23/01/1987
Semen Datsenko,Ukraine,Defender,10/05/1994
Viktor Dotsenko,Ukraine,Defender,10/12/1975
Bohdan Druz,Ukraine,Goalkeeper,29/04/1998
Dmytro Fateev,Ukraine,Midfielder,21/06/1994
Valeriy Fedorchuk,Ukraine,Midfielder,05/10/1988
Filipe,Brazil,Forward,11/04/2000
Oleg Garas,Ukraine,Forward,05/12/1976
Roman Gerych,Ukraine,Goalkeeper,03/12/1996
Oleksandr Golikov,Ukraine,Defender,13/11/1991
Igor Gonchar,Ukraine,Defender,10/01/1993
Stanislav Goncharuk,Ukraine,Midfielder,27/11/1988
Pavlo Gordiychuk,Ukraine,Forward,04/08/1990
Oleksandr Grynyshyn,Ukraine,Defender,29/09/1990
Lubomir Halchuk,Ukraine,Defender,18/09/1981
Dmytro Hordiyenko,Ukraine,Forward,02/03/1983
Olexandr Hrebyniuk,Ukraine,Forward,23/06/1981
Mykhaylo Hurka,Ukraine,Midfielder,21/11/1975
Igor Ilkiv,Ukraine,Defender,15/03/1985
Yuri Ivanochko,Ukraine,Forward,04/04/1998
Jonatan Lima,Brazil,Midfielder,04/01/1992
Julio Cesar,Brazil,Forward,18/04/1995
Maksim Kalenchuk,Ukraine,Midfielder,05/12/1989
Andriy Karvatsky,Ukraine,Defender,24/06/2000
Kau̩,Brazil,Forward,04/01/1997
Yarema Kavatsiv,Ukraine,Forward,10/02/1986
Maxim Khimchak,Ukraine,Midfielder,13/02/2000
Pavlo Khudzik,Ukraine,Forward,29/04/1985
Anatoliy Kitsuta,Ukraine,Defender,22/12/1985
Taras Koblyuk,Ukraine,Midfielder,10/03/1994
Orest Kostik,Ukraine,Goalkeeper,16/04/1999
Ivan Kotenko,Ukraine,Forward,28/04/1985
Mykhaylo Kozak,Ukraine,Forward,20/01/1991
Svyatoslav Kozlovsky,Ukraine,Forward,26/03/1994
Anton Kramar,Ukraine,Midfielder,05/02/1988
Evgen Kravtsiv,Ukraine,Midfielder,22/08/1994
Anatoliy Kuchynsky,Ukraine,Midfielder,02/05/1995
Mykola Kvasnyi,Ukraine,Defender,04/01/1995
Sergey Kyslenko,Ukraine,Forward,30/06/1998
Mikola Lapko,Ukraine,Midfielder,11/10/1976
Oleg Leonidov,Ukraine,Midfielder,16/08/1985
Lipe Veloso,Brazil,Midfielder,07/04/1997
Aleksandr Lishchuk,Ukraine,Forward,16/02/1986
Lucas Taylor,Brazil,Defender,10/04/1995
Vladislav Lupashko,Ukraine,Midfielder,04/12/1986
Mykhaylo Lutsyshyn,Ukraine,Midfielder,22/11/1975
Serhiy Lyulka,Ukraine,Defender,22/03/1990
Roman Machulenko,Ukraine,Midfielder,26/07/1992
Oleg Maik,Ukraine,Forward,23/10/1994
Oleksandr Mandzyuk,Ukraine,Forward,10/01/1983
Martḥ,Brazil,Midfielder,20/06/1997
Maryan Marushchak,Ukraine,Goalkeeper,10/05/1979
Oleg Matushevsky,Ukraine,Defender,19/02/1995
Yaroslav Matviiv,Ukraine,Forward,15/12/1992
Volodymyr Mazyar,Ukraine,Forward,28/09/1977
Vitaliy Mikitin,Ukraine,Forward,04/11/1998
Ostap Mishchuk,Ukraine,Forward,26/12/1999
Artem Mostovyy,Ukraine,Forward,05/10/1983
Oleksandr Musienko,Ukraine,Goalkeeper,07/04/1987
Oleksandr Nasonov,Ukraine,Defender,28/04/1992
Nazariy Nych,Ukraine,Forward,19/02/1999
Oleksiy Omelchenko,Ukraine,Forward,20/06/1989
Igor Oshchypko,Ukraine,Defender,25/10/1985
Panambi,Brazil,Forward,11/03/1995
Vadim Panas,Ukraine,Midfielder,23/05/1985
Oleg Panasyuk,Ukraine,Midfielder,03/07/1996
Vadym Paramonov,Ukraine,Defender,18/03/1991
Ivan Pavliukh,Ukraine,Defender,12/08/1976
Pedro Vitor,Brazil,Forward,20/03/1998
Dmitro Penteleychuk,Ukraine,Midfielder,09/08/2000
Pernambuco,Brazil,Forward,28/04/1998
Serhii Petrov,Ukraine,Forward,21/05/1997
Roman Poltavets,Ukraine,Forward,27/07/1983
Igor Poruchynskiy,Ukraine,Midfielder,20/10/1994
Vladyslav Pryimak,Ukraine,Defender,30/08/1996
Yuriy Putrash,Ukraine,Defender,29/01/1990
Andrey Rad,Ukraine,Goalkeeper,16/03/1988
Rafael Sabino,Brazil,Midfielder,17/06/1996
Renan,Brazil,Forward,08/05/1997
Volodymyr Riznyk,Ukraine,Midfielder,15/02/1966
Dmytro Rodin,Ukraine,Defender,22/12/1989
Oleksandr Romanchuk,Ukraine,Defender,16/12/1999
Vitaliy Romanyuk,Ukraine,Defender,22/02/1984
Vitaliy Rozgon,Ukraine,Defender,23/03/1980
Alexandr Rozlaci,Ukraine,Forward,06/10/1978
Andriy Sapuha,Ukraine,Forward,04/10/1976
Bogdan Sarnavskiy,Ukraine,Goalkeeper,29/01/1995
Igor Semenyna,Ukraine,Midfielder,01/01/1989
Yuriy Shevchuk,Ukraine,Goalkeeper,06/05/1985
Oleksandr Shevelyukhin,Ukraine,Defender,27/08/1982
Shina,Brazil,Forward,02/08/1996
Yuriy Shpyrka,Ukraine,Midfielder,22/04/1998
Ruslan Stepanyuk,Ukraine,Midfielder,16/01/1992
Anton Sytnykov,Ukraine,Goalkeeper,12/07/1991
Volodymyr Tanchyk,Ukraine,Midfielder,17/10/1991
Mykyta Tatarkov,Ukraine,Midfielder,04/01/1995
Vladislav Vashchuk,Ukraine,Defender,02/01/1975
Vicente,Brazil,Defender,02/03/1996
Andriy Vichyzhanin,Ukraine,Midfielder,18/08/1999
Volodymyr Vilchynsky,Ukraine,Defender,01/05/1967
Yuriy Virt,Ukraine,Goalkeeper,04/05/1974
Rostyslav Voloshynovych,Ukraine,Forward,23/05/1991
Sergiy Voronin,Ukraine,Defender,24/03/1987
Oleksandr Vysotskyy,Ukraine,Goalkeeper,16/06/1986
Welves,Brazil,Midfielder,24/11/2000
Vadym Yanchak,Ukraine,Midfielder,07/02/1999
Taras Yavorskiy,Ukraine,Midfielder,09/06/1989
Serhiy Yevhlevskiy,Ukraine,Midfielder,03/06/1969
Artur Zapadnya,Ukraine,Defender,04/06/1990
Mykhaylo Zaychuk,Ukraine,Midfielder,02/04/1998
Oleksandr Zhdanov,Ukraine,Defender,27/05/1984
Dmitriy Zozulya,Ukraine,Midfielder,09/06/1988
