Name,Country,Position,Born
Lukas Abulhanov,Germany,Midfielder,25/04/1997
Zouhair Allali,Germany,Midfielder,19/11/1981
Marcel Althaus,Germany,Defender,27/04/1983
Ingo AnderbrÃ¼gge,Germany,Midfielder,02/01/1964
Peter Anders,Germany,Midfielder,07/11/1949
Andre Feliciano,Brazil,Forward,
Marcus Antczak,Germany,Goalkeeper,12/03/1974
Werner Apitzsch,Germany,Defender,10/03/1952
RÄ±dvan AvcÄ±,Turkey,Midfielder,02/10/1991
Christian Baron,Germany,Midfielder,19/06/1984
Davide Basile,Germany,Defender,28/09/1992
Deniz Batman,Germany,Midfielder,18/05/1991
AndrÃ© Beckmann,Germany,Forward,03/08/1961
Tobias Beckmann,Germany,Defender,07/07/1979
Pierre Bendig,Germany,Forward,16/09/1977
Benjamin Hernandez-Winter,Spain,Midfielder,20/12/1984
Ivan Benkovic,Germany,Midfielder,05/03/1996
Franz Berger,Germany,Midfielder,03/12/1925
Kyle Berger,USA,Midfielder,04/07/1975
Till Bettenstaedt,Germany,Forward,20/01/1976
GÃ¼nter Bleckmann,Germany,Forward,
Uwe Bleckmann,Germany,Defender,25/10/1948
Janos Bluhm,Germany,Midfielder,27/03/1987
Dustin Blum,Germany,Midfielder,
Leeroy Boatey,Germany,Midfielder,12/06/1996
Tobias Bockhoff,Germany,Forward,03/08/1988
Manfred Bojarzin,Germany,Forward,13/02/1961
Max BÃ¶nighausen,Germany,Midfielder,19/09/1989
Mark BÃ¶rdeling,Germany,Defender,29/01/1973
Sebastian Bozjak,Germany,Forward,
Markus Braasch,Germany,Forward,
Heinz Brauer,Germany,Defender,09/03/1921
Claus-JÃ¼rgen Braun,Germany,Forward,01/02/1945
Heinz Braun,Germany,Midfielder,
JÃ¶rg Breski,Germany,Midfielder,28/05/1963
Dieter Breuer,Germany,Goalkeeper,19/09/1941
Georg Brichta,Germany,Defender,12/08/1930
Janik BrÃ¶cker,Germany,Midfielder,
Tim BrÃ¼ggenkamp,Germany,Defender,20/03/1989
Brunkel,Germany,Defender,
Francis Bugri,Germany,Midfielder,09/11/1980
Heinz BÃ¼ttel,Germany,Defender,19/03/1927
Tolga Cengelcik,Germany,Forward,09/05/1994
Umut Ceribas,Turkey,Midfielder,
Umut Ceribas,Germany,Midfielder,
Elvedin Ceric,Germany,Midfielder,01/07/1997
Adrian Cetera,Germany,Midfielder,09/04/1981
Heinz Cichutek,Germany,Goalkeeper,24/10/1921
Clemens,Germany,Midfielder,
Enes Coemez,Germany,Defender,03/09/1996
Thomas Dame,Germany,Goalkeeper,03/01/1981
Marcel Damnitz,Germany,Midfielder,11/12/1981
Muhamed Demir,Germany,Midfielder,01/02/1996
Semih Demiroglu,Germany,Midfielder,17/07/1997
Reinhold Deus,Germany,Midfielder,17/05/1950
Gerd Deutschmann,Germany,Midfielder,30/11/1949
Peter Dewitz,Germany,Defender,14/09/1961
Christopher Ditterle,Germany,Goalkeeper,25/11/1988
GÃ¼nter Dobslaw,Germany,Goalkeeper,07/02/1955
Helmut Domagalla,Germany,Goalkeeper,28/10/1932
Dietmar Draheim,Germany,Defender,02/09/1956
Dennis Drontmann,Germany,Defender,23/02/1991
Hubert Eickholt,Germany,Midfielder,31/07/1926
Eckehard Eigenwillig,Germany,Forward,14/04/1955
Mirko Eisen,Germany,Forward,03/04/1985
Nils Eisen,Germany,Defender,18/07/1987
Daniel Eisenkopf,Germany,Forward,19/12/1982
Bilal El-Sabeh,Germany,Midfielder,16/10/1991
Peter Endrulat,Germany,Goalkeeper,10/08/1954
Uwe Eplinius,Germany,Midfielder,07/09/1958
Ibrahim Erdem,Germany,Midfielder,15/02/1997
Timo Erdmann,Germany,Midfielder,04/06/1987
Meinhardt Erken,Germany,Goalkeeper,29/06/1951
Dominik Ernst,Germany,Defender,08/08/1990
Thomas Falkowski,Germany,Defender,01/02/1983
Daniel Feldkamp,Germany,Midfielder,04/04/1993
Rainer Fischer,Germany,Forward,28/08/1953
Lasse Fischer-Riepe,Germany,Defender,27/06/1985
Guido Fleige,Germany,Forward,07/05/1964
Tim Forsmann,Germany,Defender,07/05/1993
Robert Forthmann,Germany,Forward,29/01/1929
Herbert Freese,Germany,Goalkeeper,15/03/1942
Sebastian Freyni,Germany,Forward,28/06/1988
