Name,Country,Position,Born
Iiro Aalto,Finland,Defender,19/07/1977
Jussi Aalto,Finland,Forward,28/07/1983
Feras Abid,Germany,Forward,09/04/1984
Elias Ahde,Finland,Forward,06/03/1996
Keijo Airola,Finland,Forward,30/04/1935
Korede Aiyegbusi,England,Defender,15/07/1988
Pertti Alaja,Finland,Goalkeeper,18/02/1952
Berkan Algan,Turkey,Midfielder,29/03/1977
Seppo And,Finland,Midfielder,21/02/1948
Hannu Asikainen,Finland,Midfielder,12/01/1948
Veikko Asikainen,Finland,Forward,18/04/1918
Nana Attakora,Canada,Defender,27/03/1989
Eero-Matti Auvinen,Finland,Defender,05/03/1996
AndrÃ¡s BabÃ³csy-Vilnrotter,Hungary,Goalkeeper,19/05/1967
Jani BÃ¤ckman,Finland,Forward,20/03/1988
Dragan Bajic,Finland,Defender,14/08/1974
Michael Belfield,England,Forward,10/06/1961
Gerald Ben,USA,Forward,31/12/1992
Lutfi Bilali,North Macedonia,Forward,14/04/1992
Kris Bright,New Zealand,Forward,05/09/1986
KrisztiÃ¡n Budovinszky,Hungary,Defender,18/04/1976
Jhon Cagua,Ecuador,Defender,25/09/1975
Josef Chavez,Peru,Defender,12/08/1990
Ossi Colin,Finland,Forward,05/06/1942
Diego Corpache,Argentina,Defender,21/05/1976
Dema,Brazil,Midfielder,28/04/1983
Hans Denissen,Netherlands,Forward,09/03/1984
Aleksandr Dovbnya,Russia,Goalkeeper,10/04/1987
Mark Dziadulewicz,England,Midfielder,29/01/1960
Harri Eerola,Finland,Defender,19/01/1940
Kalle Eerola,Finland,Midfielder,01/11/1983
Markku Eloranta,Finland,Defender,20/10/1949
Cheyne Fowler,South Africa,Midfielder,08/03/1982
Niklas Friberg,Finland,Defender,14/03/1996
Xhevdet Gela,Kosovo,Midfielder,14/11/1989
Brian Gilmour,Scotland,Midfielder,08/05/1987
A.J. Gray,Canada,Midfielder,12/04/1988
Juhani Haavisto,Finland,Midfielder,20/11/1945
Antti Hakala,Finland,Forward,03/02/1985
Martti Halme,Finland,Goalkeeper,05/04/1943
Tommi Halonen,Finland,Midfielder,14/04/1982
Marlon Harewood,England,Forward,25/08/1979
Pekka HeikkilÃ¤,Finland,Midfielder,09/12/1946
Ari Heikkinen,Finland,Defender,08/04/1964
Erkka HeinÃ¤,Finland,Goalkeeper,01/11/1981
Juha Helin,Finland,Defender,04/01/1954
